"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
1.55050619892951,6.36907429535286,16.715217755723,3.10958716752411e-09,9.8381146947188e-08,11.4876367048497,"SPNCRNA.1310"
-1.2580551508485,10.8848281533669,-16.7037957564514,3.13248899740284e-09,9.84683208923972e-08,11.4798206859123,"SPBC56F2.06"
-3.78155259936691,5.1686903635074,-16.5989302376048,3.35152734052034e-09,1.01445364350295e-07,11.4078207758447,"SPAC212.12"
1.99391388201889,6.29571624215331,16.5198008921674,3.52781900367009e-09,1.05412437921629e-07,11.3532015151575,"SPMITTRNAILE.02"
1.23476834209999,8.7274624413427,16.4746096344441,3.63300140698222e-09,1.08093386543063e-07,11.3218954655496,"SPNCRNA.1345"
1.19635457854931,11.7430841200191,16.4430000234279,3.70859586953497e-09,1.09746617580073e-07,11.2999491007111,"SPAC11D3.13"
-1.13768796712075,12.0559575642748,-16.4374292549485,3.72209464554846e-09,1.09746617580073e-07,11.29607716157,"SPAC1002.18"
-1.11607169798628,9.382982357428,-16.3340290363734,3.98258926439946e-09,1.15249885847039e-07,11.2239803368897,"SPCC285.04"
-1.55322892067872,7.2749742633048,-16.2976438598442,4.07891146138766e-09,1.16407138522541e-07,11.1985065437207,"SPBP4H10.09"
-1.11103110765169,10.8893447025042,-15.9645944860679,5.08808569423077e-09,1.38427607681173e-07,10.9627787752388,"SPCC622.15c"
-1.46187349197523,14.5007360635669,-15.8472507354748,5.50583162477042e-09,1.47711834160845e-07,10.8786078505226,"SPCC548.06c"
1.12205162201992,7.29089149864736,15.8450959698289,5.51384277974552e-09,1.47711834160845e-07,10.8770567039226,"SPNCRNA.113"
-1.72966058194104,8.46208472228071,-15.8340039603175,5.5552823531292e-09,1.48253947378165e-07,10.8690687528461,"SPNCRNA.626"
-1.08941576787885,10.2003122468626,-15.6211973203425,6.41952277320028e-09,1.68109749925904e-07,10.7147790332441,"SPNCRNA.1371"
-1.23065921030859,12.6138461972624,-15.5556073653939,6.71453980829879e-09,1.73464483733235e-07,10.6668235023321,"SPCC1020.10"
-1.01401134657744,11.2728738572732,-15.5156678316299,6.90137525228909e-09,1.76756101699653e-07,10.6375283531582,"SPCC63.08c"
-1.29420060470999,6.7565995135547,-15.4399052366615,7.27149236725295e-09,1.84211139970408e-07,10.5817612621129,"SPNCRNA.642"
-3.75885741677369,5.34366684098635,-15.4142780984829,7.40152149924931e-09,1.86156252959537e-07,10.562839269926,"SPBCPT2R1.06c"
-1.98162167180113,5.66663209906884,-15.2407263447543,8.35142501692691e-09,2.05000954286768e-07,10.4339105266399,"SPNCRNA.940"
-1.15006462865184,8.2820280151833,-15.2292573020586,8.41870443413697e-09,2.05000954286768e-07,10.4253417699517,"SPBC3H7.08c"
-1.05960639326503,13.4150567134138,-15.1827721474117,8.69748412537349e-09,2.10424944652635e-07,10.390549538369,"SPCC330.06c"
