"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
-1.2137816744007,4.918792142171,-13.2200321648832,3.76599901962758e-08,6.4123722554265e-07,8.82306074195853,"SPBCPT2R1.02"
-1.21160363422996,6.25367867045802,-7.62816496604901,9.55945588740981e-06,5.00672026702393e-05,2.88895675409131,"SPNCRNA.1472"
-1.20795668920339,7.58120456277606,-12.6433461703266,6.01189712203664e-08,9.15799230441834e-07,8.32204635386363,"SPAC186.09"
-1.20692925220165,9.59731896657818,-24.9504171416285,4.02051463222586e-11,3.43286254654984e-09,16.0771244797278,"SPCC162.03"
-1.20609296311888,11.497753680927,-28.9325637763582,7.91874018552979e-12,1.02533021068934e-09,17.7600771075561,"SPAC4D7.02c"
-1.20516219598832,13.9129588746197,-14.6063851555979,1.31277657594787e-08,2.8684168184461e-07,9.95065654889981,"SPAPB24D3.07c"
-1.19314480526928,5.96628691159519,-6.36580466514817,5.05179015323712e-05,0.000199222316702955,1.11237188522265,"SPNCRNA.1123"
-1.19200740253438,9.12235824511908,-15.0444657425627,9.5879254827702e-09,2.28801279779963e-07,10.2864382745909,"SPNCRNA.1481"
-1.18855523351875,12.857973928303,-21.2007532488155,2.37877325313991e-10,1.2893319834073e-08,14.2127584471659,"SPAC17D4.01"
-1.18723455895807,2.85358503587943,-3.72425880960133,0.00329166049781213,0.00690942365677047,-3.27747657438983,"SPNCRNA.57"
-1.18212827144692,10.5141926176763,-19.7326768170865,5.18658975480784e-10,2.41452612689435e-08,13.3894482723534,"SPCC548.07c"
-1.18127743509006,11.5735187079663,-28.0015277357287,1.13440213660646e-11,1.34436266765294e-09,17.3897927869847,"SPBC1685.05"
-1.18032077046806,10.4695526556498,-20.4371206080258,3.54448393090832e-10,1.79587185832688e-08,13.7919176535595,"SPNCRNA.1374"
-1.17265138097256,4.95888723406941,-6.32608780596109,5.34107438663862e-05,0.000208513635462743,1.05310776703506,"SPNCRNA.213"
-1.16454712019552,6.87246137336792,-6.72532483902291,3.0807383341698e-05,0.000131907669519383,1.63925271219839,"SPAC17A2.10c"
-1.16100979678263,13.9702782796487,-14.4723624172502,1.44771933447471e-08,3.04893180320698e-07,9.84605489901637,"SPNCRNA.865"
-1.15006462865184,8.2820280151833,-15.2292573020586,8.41870443413697e-09,2.05000954286768e-07,10.4253417699517,"SPBC3H7.08c"
-1.14685598366451,8.53058914351676,-8.98604496785244,1.95540936408829e-06,1.39228332726124e-05,4.58826717446134,"SPAC167.06c"
-1.14609045836841,5.12590060810446,-6.69929928096812,3.19122597004062e-05,0.000135559246552394,1.60168635484118,"SPAC977.04"
-1.13768796712075,12.0559575642748,-16.4374292549485,3.72209464554846e-09,1.09746617580073e-07,11.29607716157,"SPAC1002.18"
-1.13605153857248,16.1381293015996,-32.1610000246986,2.4714434506061e-12,5.06700154009093e-10,18.9502378585366,"SPAC56E4.04c"
-1.13498179991342,10.5923301949954,-8.10368655849488,5.36336041502889e-06,3.14940381762493e-05,3.50735404551291,"SPBC30B4.09"
-1.13282871867596,11.3421760420433,-17.9639152058179,1.43217394207177e-09,5.37337062677095e-08,12.3124245610146,"SPAC1952.13"
-1.13256644071934,5.33100486481947,-6.09485468143929,7.41753451731928e-05,0.000276604807173848,0.70383382026883,"SPNCRNA.1314"
-1.12743240239146,12.1631106579162,-22.7889781238441,1.08259203615433e-10,6.92863117706383e-09,15.0408513839404,"SPAC30D11.11"
-1.126409615746,10.3911331506906,-8.94207524187815,2.0524735608431e-06,1.44666281627167e-05,4.53633922781441,"SPNCRNA.570"
-1.12332789319242,11.9520589189307,-24.8901964813734,4.12830197774218e-11,3.4363199319492e-09,16.0495379446576,"SPAC20G8.04c"
-1.12286099161482,10.8485438900452,-21.7909322041278,1.76412429173402e-10,1.02747684852906e-08,14.5276358405498,"SPBC18H10.05"
-1.12207272752239,6.73557122271297,-7.65972228978026,9.19250914993853e-06,4.87293585870888e-05,2.93081734477038,"SPNCRNA.628"
-1.12088794702202,12.6138146933389,-11.0706445004351,2.3835037536785e-07,2.7010467172966e-06,6.8453359298812,"SPBPB7E8.02"
-1.11607169798628,9.382982357428,-16.3340290363734,3.98258926439946e-09,1.15249885847039e-07,11.2239803368897,"SPCC285.04"
-1.11309950669569,4.38250869310965,-5.04888793924932,0.000359553767048866,0.00104026576945803,-0.967143458645364,"SPNCRNA.550"
-1.11103110765169,10.8893447025042,-15.9645944860679,5.08808569423077e-09,1.38427607681173e-07,10.9627787752388,"SPCC622.15c"
-1.10846808260734,9.45170400711711,-10.5114668918808,4.0504161011375e-07,4.14052744266829e-06,6.27660019370361,"SPBC3D6.16"
-1.09847670005137,12.9164205739556,-13.008022106698,4.46302566798205e-08,7.17367252196103e-07,8.64119543745881,"SPAC19E9.03"
-1.0954353973156,12.8702864635556,-18.5213861471435,1.02968424174898e-09,4.23503071665227e-08,12.6627585939693,"SPBC18E5.07"
-1.09214543035698,4.95722393958423,-4.83181651665007,0.000508669012872237,0.00138767605852621,-1.3322655460987,"SPNCRNA.543"
-1.08941576787885,10.2003122468626,-15.6211973203425,6.41952277320028e-09,1.68109749925904e-07,10.7147790332441,"SPNCRNA.1371"
-1.08384733603653,9.24495834075513,-11.1342184118285,2.24728890289394e-07,2.58013858933242e-06,6.90844984206022,"SPCC4G3.03"
-1.0836985703442,12.7749880240402,-24.3286355386096,5.29941069032029e-11,4.07181093919994e-09,15.78888178488,"SPAC1786.01c"
-1.08269957560137,9.68917516786181,-12.4576712708523,7.0170549932387e-08,1.0506048932061e-06,8.15638052263348,"SPCC4B3.02c"
-1.07563025022805,11.6943514550372,-8.57464756365273,3.09947329959982e-06,2.06395402960019e-05,4.0946327402664,"SPACUNK4.17"
-1.06900228372789,3.36212779468647,-4.12698942553618,0.00164021931147753,0.00378995817113381,-2.55652052650174,"SPAC750.04c"
-1.06697736682758,10.2510256193013,-13.6320310446894,2.72600888789739e-08,5.0209593792962e-07,9.16905141672985,"SPBC530.07c"
-1.06548660308006,12.5976846206121,-19.6268712824794,5.49789862082133e-10,2.49618877641446e-08,13.3277615040462,"SPAC1F7.12"
-1.0627455042308,11.2849560279369,-10.4881991071457,4.14287784567158e-07,4.21644860217405e-06,6.25238998553455,"SPAC22G7.11c"
-1.06263240557274,9.80335421505068,-14.2433510155378,1.71446230549664e-08,3.45461684150794e-07,9.66522051824357,"SPBC14C8.01c"
-1.06143672100433,11.7822487953039,-8.93208389540116,2.07524659890246e-06,1.45683978107691e-05,4.52451221013483,"SPNCRNA.857"
-1.05960639326503,13.4150567134138,-15.1827721474117,8.69748412537349e-09,2.10424944652635e-07,10.390549538369,"SPCC330.06c"
-1.05772452079437,12.5895891377782,-14.7978714003387,1.14311138882799e-08,2.62915619430439e-07,10.0985684343367,"SPBC530.11c"
-1.05720467262397,1.10240155754132,-3.00945077330792,0.0117356355716096,0.0210723071177952,-4.57242110163151,"SPNCRNA.307"
-1.05342932666151,7.82529455681306,-10.6313069394449,3.6082495549111e-07,3.74871929984226e-06,6.40059146382369,"SPAC11D3.19"
-1.05168368321563,4.50837621876484,-6.10949809034192,7.26329260020612e-05,0.000271722535369937,0.726167767176522,"SPAC977.02"
-1.04248125036058,0.764160416786859,-3.60803357845773,0.00403719417027461,0.00829730509552203,-3.48745922524814,"SPNCRNA.116"
-1.04248125036058,0.430827083453526,-3.14658636707681,0.00917514764067713,0.016998577716909,-4.32430484361993,"SPCTRNAGLY.10"
-1.04248125036058,0.430827083453526,-3.14658636707681,0.00917514764067713,0.016998577716909,-4.32430484361993,"SPRRNA.18"
-1.04119281726286,7.78917478744909,-3.45135762965388,0.00532617828820243,0.0105497559748191,-3.77134065253751,"SPBPB21E7.11"
-1.0405985407605,6.93159531896763,-6.85287646101546,2.59538039992936e-05,0.000115013293813326,1.8220860449283,"SPNCRNA.144"
-1.03968692987982,7.30454978585049,-10.3734740228444,4.63340564575588e-07,4.57345026519061e-06,6.13236203540245,"SPNCRNA.417"
-1.03462163135065,12.9239944176181,-12.2727096330876,8.20197543138015e-08,1.20226859992055e-06,7.98915804657166,"SPAC26H5.08c"
-1.03132051426748,10.3013998018302,-17.8973787035017,1.49065274222194e-09,5.48560209137675e-08,12.2699017558856,"SPAC1399.01c"
-1.02772436093607,7.43721577743458,-10.2157714617986,5.41296198913876e-07,5.18457948329565e-06,5.96556598888216,"SPNCRNA.1190"
-1.02589462595514,12.8183237013942,-18.4210530441393,1.09192173833085e-09,4.36301820678727e-08,12.6004758459769,"SPBP8B7.16c"
-1.02488593612281,6.82382873789157,-10.7377824184793,3.25902041220537e-07,3.47363882959451e-06,6.5097786995984,"SPBC1348.08c"
-1.02262855553303,6.6154200428808,-6.20271400381333,6.35824712449383e-05,0.000242271737844473,0.86765573276136,"SPNCRNA.1424"
-1.02172701630579,4.4541966810456,-4.39498249600768,0.00104284175472068,0.00256383598769584,-2.08457839552941,"SPAC30D11.02c"
-1.0198289937929,7.10114264825499,-17.9292271216287,1.4623437193914e-09,5.43867408828971e-08,12.2902749861471,"SPNCRNA.778"
-1.01764413303659,8.80893296163042,-8.00877415798627,6.00712579720603e-06,3.45409733339347e-05,3.38601307293894,"SPNCRNA.1522"
-1.01447676846865,10.6012822185351,-18.100156101245,1.3200627235891e-09,5.01623834963859e-08,12.3990165596531,"SPAC4H3.03c"
-1.01401134657744,11.2728738572732,-15.5156678316299,6.90137525228909e-09,1.76756101699653e-07,10.6375283531582,"SPCC63.08c"
-1.00962950703392,11.11231188842,-11.9667618920923,1.0665682800066e-07,1.44837453739489e-06,7.70760986781032,"SPCPB1C11.01"
-1.00936733397383,8.4480340114336,-8.07836335240516,5.52751962046042e-06,3.21534252797498e-05,3.47507958564646,"SPAC23H3.04"
-1.00771076557429,9.63487051127143,-10.0213181958966,6.57504324066525e-07,6.08104528290098e-06,5.75696422260577,"SPBC2G2.17c"
-1.00518416306174,9.47420050871134,-10.2869758654659,5.04471432298949e-07,4.90390544531067e-06,6.0411371485187,"SPNCRNA.1018"
-1.00325615195364,11.0007219609191,-17.958197471926,1.43709998170218e-09,5.37337062677095e-08,12.308776462031,"SPAC1F7.09c"
-1.00187752536334,11.462687892152,-14.7528264980071,1.18076364677106e-08,2.68212200697827e-07,10.0639350062744,"SPBC354.08c"
-1.00105154335255,12.2102345349294,-21.8471672974796,1.71528020236255e-10,1.0078352247831e-08,14.5571854665396,"SPBC119.05c"
